brunch,dart,detail,entertain,favourite,garden,history,late,music,pool,pub_identity,quiz,review_deletion,review_identity,roast,sport
False,False,Sat live music,False,False,False,False,False,True,False,ad92a845-98eb-4307-b634-0352e47375bb,False,False,2d1b90e6-6903-4778-ad94-4ad573f4a14a,False,False
False,False,Regular entertainment,True,False,True,False,False,False,False,875e7d63-8578-4d2e-bffd-3988b3cd2a74,False,False,98f0084f-8e52-4dbf-975f-36402fb52aa2,False,False
False,False,Famous pub with fine dining,False,False,False,False,False,False,False,a941296b-15b9-4a8f-8396-088d7bbcd1ba,False,False,46e9d2d0-49d0-4fbd-a61d-aae7bfeee203,False,False
False,False,Live music,False,False,False,False,False,True,False,7e4125a6-b943-4bc7-a8dd-dc3a3127c2b6,False,False,891c7fff-da51-4130-a589-58c578094ac7,True,False
False,False,"Tues 7pm quiz, Open mic Wed 6.30pm",True,False,False,False,False,False,False,8f54c7a5-ef71-44e0-9164-d8207652160d,True,False,9f9a3f1d-d597-4b0a-9536-5e24e10f6ff8,True,True
False,False,0,False,False,False,False,False,False,False,7ed3290f-bf8c-4f62-af6e-0e17a7cfa872,False,False,b8f6f47a-14d1-44df-b16d-9950f490676a,False,False
False,False,Fri live music,False,False,False,False,False,True,False,637a0365-d079-44f4-aa73-b7c38098d64a,False,False,6d553040-d437-424d-bfb7-00bbd155f099,True,True
False,False,Pub with fine dining and outdoor seating,False,False,True,False,False,False,False,762dc859-113e-4bf3-8c2c-4b5993c6752a,False,False,0746f6c0-709c-49bb-955b-f0d178c98cae,True,False
False,True,Thur 8pm quiz. Friday comedy. 1st Mon ukulele lessons. Board games,True,False,False,False,False,False,False,f6e11b5c-cf77-4f39-81fa-6d3ff8bd9bdc,True,False,b8abb926-d101-46ac-aca0-8cf970f4f101,True,True
False,False,Riverside pub,False,False,True,False,False,False,False,63ed555a-f7ec-4101-bf30-8d2463abb1dd,False,False,ab9ccf37-4b3e-4c65-8238-ee5d19fafb34,True,False
True,True,Shuffleboard with Sunday live music,True,False,False,False,False,True,False,a3a2ec56-acd3-45c6-9340-4dfacf8333cb,False,False,f9d051f8-71ea-4cef-9c17-5cb9c481c3a6,True,True
False,False,Conservatory dining,False,False,True,False,False,False,False,2e0207c5-32bf-4556-a37e-955b214d8757,False,False,8ca00ca3-e428-4166-b17f-b24c9c796d3b,True,True
False,False,3rd Mon nice drawing. Closed Mon,False,False,False,False,False,True,False,d1cab6b6-3c33-4e23-a363-3e0a496ae2cf,False,False,95bbb6c9-021d-4d43-b48f-d2b4666e2437,True,False
False,False,Outdoor seating,False,False,False,False,False,False,False,02a020c2-6a22-426a-87ec-06d7b7be54ad,False,False,f108d530-4215-4159-834f-7f3d8e52490f,True,False
False,False,Tue 7.30p quiz,False,False,True,False,False,False,False,0d4dd558-590d-4046-a40d-87b1475fb44a,True,False,1e158e0a-f0a2-4ca8-b953-b7e94e540e6e,True,False
False,False,Pub,False,False,True,False,False,True,True,57da201e-7e6e-4fe2-b63c-3f43e3b4a66f,False,False,15711768-1ab1-4f53-a96b-da3c74175085,False,True
False,False,Traditional pub. Closed Mon/Tue,False,False,False,False,False,False,False,06e2e2ca-8d55-41ac-bf73-855d9019d6f1,False,False,6d5494e8-8519-4ef1-86df-7f27931b06be,False,False
False,False,Table tennis,True,False,False,False,True,False,False,2b918e0e-447b-4939-97ae-023c542b46d2,False,False,cc6fa758-9b37-4eaf-879c-fe1262f7b270,False,True
True,True,Electronic darts,True,False,False,False,True,False,False,95ad4247-ce4d-49ed-bc46-c02cba8f72e4,False,False,561f6c15-f6e7-4851-ab01-19c74bc1bc53,False,False
False,False,Weatherspoons,False,False,False,False,False,False,False,426915da-c971-4b4c-917e-d2eaaf30dce4,False,False,6c0a02ad-088a-4151-876d-ec49c3b5f479,False,False
False,False,City bar,False,False,False,False,True,False,False,9b9b6041-bbce-42df-b25f-a012a5a8b635,False,False,670361c9-8623-4ede-bb20-a10642f5b7fc,False,False
True,False,Table tennis,True,False,False,False,True,False,False,af0953b2-f0f8-4688-88ae-2eab8ee11748,False,False,003dea27-0dc8-4885-96a7-1b4398c275c1,False,True
True,False,Daily live music,False,False,False,False,True,True,False,eafd0eca-152d-4c97-a0d4-d3f68512420d,False,False,32e9778c-5eae-411e-b608-b8e50c5e2690,False,False
False,False,Traditional pub,False,False,False,False,False,False,False,5979a4f9-53f0-4398-b73f-3c6d2ace96e4,False,False,d3a8cd22-572d-46ab-8521-e822b40fb008,False,False
False,False,Flowery exterior with outdoor seating,False,False,False,True,False,False,False,1403808e-3733-4107-bb1b-9ec444a34484,False,False,b5162a10-a774-42a1-bea3-3c912042f6ac,True,False
False,False,Thur-Sat music,False,False,False,False,False,True,False,1496934f-16e7-4848-b686-504957119989,False,False,64134c9d-9324-4528-81bb-02961757b608,False,False
False,False,Gastropub,False,False,False,False,False,False,False,4e4833e3-c549-4b19-92d5-c11213f6f775,False,False,9f363f45-8a1d-413b-b564-199b7e103531,True,True
False,False,Craft beers,False,False,True,False,False,False,False,ebd6f61a-3217-482d-9615-cbee464fe2c3,False,False,f9672943-0864-4108-b1e9-4f5c0e802e87,True,False
False,False,Outdoor seating,False,False,False,False,False,False,False,40892d31-0764-4136-b44b-02225148939b,False,False,d0df7a74-0002-43b7-8eab-bb4ef5d7e4da,True,False
False,False,Traditional pub. Closed Mon/Tue,False,False,False,False,False,False,False,e47ad9d4-9124-4218-b2a8-eabf6a8f54d1,False,False,11e6c6a0-9161-49d2-9a3f-41a00e3809ca,True,False
False,False,Traditional pub,False,False,False,False,False,False,False,d64e6319-ccb2-4ec1-a06a-e651ca038283,False,False,71d12d6e-0fe4-404b-aabe-47cd7f34e592,False,False
False,False,,False,False,False,False,False,False,False,0271be42-baf7-4463-86e4-8e82148d4e0e,False,False,58da34de-98ce-42b0-bfaa-a9e063ac5d65,True,False
False,False,Cafe bar with sofas,False,False,False,False,True,False,False,e1c63b30-18e8-4ce7-a7d9-5dae00d9e3eb,False,False,12a8dd52-258c-4584-b143-f13145ce3156,False,False
False,False,Modern pub closed Mon,False,False,False,False,False,False,False,99158172-b45e-4f12-ba5b-44a99db9a74f,False,False,835908c6-776b-43f0-b393-d9102d8cd970,True,False
False,False,Traditional pub,False,False,False,False,False,True,False,7b15a256-3742-43ad-94d9-b41f98266050,False,False,84e7f012-857c-455b-bc46-50dcf2a50c2a,True,False
False,False,Wed 8pm quiz,False,False,True,False,False,False,False,a89e3f76-afa6-4c4a-96f4-2fbda8ffaa54,True,False,47bb1d07-8b3d-47e7-850b-34f632116c31,True,False
False,False,Tue 8pm quiz,False,False,True,False,False,False,False,2ee54ca1-e1cf-4d1f-bc86-89c2136cbeae,True,False,fe16763a-5ee3-448d-a1b9-c07fc8b37ef3,True,True
False,True,Traditional pub,False,False,False,False,False,False,True,bfbc7812-741b-443c-b9d7-a737434aee94,False,False,617a6ceb-e4d5-41df-b35c-f809c96027d4,False,False
False,False,Monday bingo,True,False,False,False,True,False,False,04ea139a-05b9-42ee-8bd0-3f3271c750e1,False,False,68265bf3-6191-4039-81c4-740099bc3c7c,False,True
False,False,Various events,True,False,False,False,True,False,False,7a2f2062-ba1c-4d26-94db-a019a562211d,False,False,f572f42d-9cf9-402e-bb37-5f6eadf77433,True,True
False,False,"Thur quiz night. Thur karaoke. Mon, Wed, Sat/Sun live music",False,False,True,False,False,True,True,8d4e6681-dff8-4b38-955a-44fb6e2431cc,True,False,742ad312-a0e1-4752-bee5-c297cda2b6d5,True,True
False,False,Wed comedy / film. Thur open mic. Occasional quiz,True,False,False,False,True,False,False,cda9928e-ee30-4c1d-a992-327d64725d81,True,False,edd5fd56-be53-4085-88b7-300e91b7e959,True,False
False,False,Sunday night music,False,False,False,False,False,True,False,a37b38ba-4deb-4930-beaf-e29d4faa1a8e,False,False,8834b57a-260f-43a4-9220-7f66182b8caa,False,False
False,False,Thur 8pm quiz. Last Tue drag bingo,True,False,False,False,False,False,False,d5ec18cc-ae6f-4138-a904-a0a68b98adf5,True,False,5306b9bb-7bcb-4828-bc79-b4cdc4012204,True,True
False,False,Occasional entertainment and music,True,False,False,False,False,True,False,74b09557-7f64-4357-b20b-70869e7bb253,False,False,462ae636-5421-4f04-b566-3d12bf130320,False,True
False,False,Wed 7.30pm quiz,False,False,True,True,False,False,False,23a49eca-7ba3-4e8e-acc1-24a6ef5bb145,True,False,55a807aa-d023-46f6-ae75-594e1816d6d6,True,False
False,False,Regular comedy. Tue quiz. Accommodation,True,False,False,False,False,False,False,c997af44-8b84-43df-b0d4-91a4479649ca,True,False,d3e74453-5185-4be5-a25d-3af9253b980e,True,True
False,False,Traditional pub,False,False,True,False,False,False,True,c08f2b51-f079-4dfd-b6df-8a1a9a8f15c3,False,False,df3815fa-3b48-4e46-a67c-893cf8ebcef5,False,True
False,False,Outdoor seating,False,False,False,False,True,False,False,2c9b2177-cd36-4de3-9604-52e27b68e587,False,False,3d7d5602-5c37-43e5-81a9-7f653ea2884f,False,True
False,False,Traditional pub,False,False,False,False,False,False,False,51e49abc-e21e-4865-8a49-304f8babc3de,False,False,efb9964e-e6d0-477c-99b2-82e1792fd709,True,False
False,False,Gay bar. Mon-Wed closed,False,False,False,False,True,False,False,8256f638-00af-4f90-9fdb-aeebbf7986da,False,False,8e328888-0671-4bb2-8953-c6d3c96ae367,False,False
False,False,Sun quiz,False,False,True,False,False,False,False,d8845018-5e5e-4ad1-8e81-b28760224920,True,False,17fa21c0-9399-450b-8919-0f5820e4de2d,False,True
False,False,Wed 7.30pm quiz at pub with hostel accommodation,False,False,False,False,True,False,False,59b1023e-1eb6-453e-8036-668749bbf31a,True,False,a81e6e4c-0fde-416f-aab4-a25168425340,False,True
False,False,Roof top bar,False,False,True,False,False,False,False,d5337a02-d51d-448a-8cce-608673fffdfd,False,False,11283451-6ced-44ce-a35d-673c3a332f9e,False,False
False,False,Riverside pub,False,False,True,False,False,False,False,49e9472f-a4ea-4195-ab5e-191a4fdcf889,False,False,f0133510-6ac9-4534-ad4c-5d59598f5d03,True,False
False,False,Clay pigeon shooting,True,False,False,False,False,False,False,d23dc1c7-778d-45df-a78b-fb96bf7fbfec,False,False,24331e7a-c171-4e02-94ac-c285aa48053d,False,False
True,False,Green outside,False,False,False,False,False,False,False,79221a90-d83b-4f07-b756-a493b4801e40,False,False,9c491d3a-fefa-4e63-96ea-8227e2f514e3,False,False
True,False,Brunch 12noon Saturdays,False,False,False,False,True,False,False,05493a89-5d8f-407c-b5ca-d269f6d5af55,False,False,bda5e456-47dc-4c97-a909-b36480c7302b,False,False
False,False,Mon 7pm quiz. Karaoke hire,True,False,False,False,True,False,False,be392cbb-c520-4bf8-b2bc-af0185a610e1,True,False,7dabee89-a02d-4a90-82d2-23ce750d5e93,True,False
False,False,Theme dinner evening,True,False,False,False,False,False,False,9ed0b369-18f3-45e5-b53e-028a2747cfa8,False,False,d05b55cf-e8f4-460f-8fee-1fe07ddca49d,False,False
False,False,Bi-weekly Wed quiz. Shuffleboard with outdoor seating,True,False,False,False,False,False,False,9321fedb-a70a-42a3-a59f-1ba4ca6621d6,True,False,9a451b4c-f483-424c-8a9d-d8cdf938c57b,True,False
False,False,Traditional pub,False,False,True,False,False,False,False,9fb9e451-6e05-4804-9e9c-a41156ba4d6d,False,False,e6c62481-ed17-45ab-bc38-6b002f4a2557,False,True
False,False,Lve music next to the park,False,False,True,False,False,True,False,56d385be-abf8-4bf1-9afd-8c57441333c7,False,False,eaa96017-ec3f-4ac2-84f4-49c08020933a,False,False
False,False,Outdoor seating,False,False,False,False,False,False,False,9d5bc568-a41e-4313-a875-2a65f4ec3ef2,False,False,4f72ec22-1068-45a3-8702-5a1c37490b59,False,True
False,True,Sport showing pub,False,False,True,False,False,False,False,43cbab67-43e7-4615-bd45-910886f17d30,False,False,fa039a72-8982-4509-83e5-2f2df4e6bd2d,False,True
True,False,Mon 7pm quiz. Karaoke and outdoor seating,True,False,False,False,False,False,True,9231995a-345b-46a6-86e7-37642cf70e97,True,False,366aa865-4c25-4be7-bade-bf2a40260c4e,False,True
False,False,Classic pub,False,False,True,False,False,False,False,0789f736-9172-4748-8736-6d71f3d9b4e4,False,False,7f5e7e86-b67d-4cac-9517-86bcd3478f57,True,False
False,False,Seafood dining,False,False,True,False,False,False,False,f2deca00-404e-4a66-87ac-06fcd27521a9,False,False,1540a550-0620-4f68-8aa2-e31e2a154b46,False,False
False,False,Sun quiz. Outdoor seating,False,False,False,False,False,False,False,143ea7fa-72e7-47a9-b034-8f95a5465e62,True,False,a996ad02-5639-48a8-b588-f244682c329d,False,True
True,False,Quiz and bingo nights,True,False,True,False,False,False,False,086c0823-e45c-4973-9bff-ef07bbb9d14a,True,False,a59d06e6-b4e7-4061-a5d4-75952baba1d7,True,True
False,False," Board game tournaments. Regular films, open mic, comedy and drag. ",True,False,False,False,False,False,False,a28b9b6b-b92c-491c-b241-269104e4b20c,False,False,99e13f88-b6ae-4c84-b1d3-80fd3b604ac4,False,False
False,False,Various events,True,False,True,False,True,True,False,24011888-8956-4721-bd31-16e25befa503,False,False,12210512-3ea7-4325-bc03-4c309c166bd1,False,False
False,False,"Tue: pottery, Sun: music, kayak hire",True,False,True,False,True,True,False,bf525a4f-4c2f-42cb-9ecd-1513e1decf68,False,False,2b79bb13-e411-40cc-ade6-c572918eaaaa,False,False
False,False,Riverside bar with frequent live music and events,True,False,True,False,True,True,False,64a3a706-c4b2-4a1c-81fe-278ddc1fb014,False,False,525c939d-11c8-4dc1-8760-342ce49a09c3,False,False
False,False,Shisha and cocktail bar,False,False,False,False,True,False,False,f7f4c32c-c57b-4e00-a47c-3090616cd866,False,False,f0e7c14b-6c59-4a54-a542-aeb493b019b9,False,False
False,False,Traditional pub,False,False,True,False,False,False,False,284bc813-b322-4dfc-9476-0a96d7bf5b53,False,False,9cb7c851-de31-4fbb-95fd-80991b56c1c9,False,False
False,False,Mon 8pm quiz. Fri music,False,False,False,False,False,True,False,94788b05-bb7f-4428-9b59-93e2d3ce7183,True,False,ce6c82e2-a94e-4891-a519-000f6398136a,True,True
False,False,Members club,False,False,False,False,False,False,False,93c74508-cfb4-4b02-ae5d-10bb3cf304f1,False,False,2e460d34-9ae4-4021-8cf5-0cab3fe5cc70,False,False
True,False,Modern bar with outdoor seating,False,False,False,False,True,False,False,c00317f7-3f5a-4b01-9f11-4833c28b0d2a,False,False,a77ea2fe-5987-4f4e-9996-aa2f6d480768,False,True
False,False,Traditional pub with outdoor seating o,False,False,False,False,True,False,False,105f372b-0c99-4eaf-8490-6355c87414b7,False,False,79d30d48-5eca-433e-bd50-8db3ca85a83b,False,True
False,False,0,False,False,False,False,False,False,False,a3c8cf5f-432c-4e96-8403-ee8fe78949a1,False,False,2d5b5b03-1a44-4f99-9ab8-8a4caf78b095,False,False
False,False,Outdoor seating. Pet wall of fame,False,False,False,False,False,False,False,a39b6beb-b087-40ec-878b-9697d602e4e8,False,False,ef1b0f61-d8cb-4440-8f7e-f1593699c226,True,False
False,False,0,False,False,False,False,False,False,False,e22e61f5-0e2f-4323-b826-1a389d26087b,False,False,d9de1715-38b1-4f81-be34-3f8ff599f59d,False,False
False,False,0,False,False,False,False,False,False,False,0b077dca-28af-4973-88c4-39ffe0b4f2cf,False,False,272bffc7-c4dd-4bb0-a26d-ee6bfb2d6eae,False,False
False,True,Wed 8pm quiz. Fri 9pm music. Games room,True,False,False,False,False,True,True,627185f0-212d-43d6-ad3c-8d0f1a5e6108,True,False,bdb9d48f-f9d2-4b7f-bd34-02c5ed371d18,False,True
False,False,Riverside pub with Mon 7.30pm quiz,False,False,True,True,False,False,False,dd064338-54da-4ff0-a621-4d49728f8236,False,False,3887b55f-7c90-4284-9471-808ab3c9f40b,True,False
False,False,Classic pub,False,False,False,True,False,False,False,c0bcde91-19f3-4668-a350-21136331e28d,False,False,24b5e35b-2a91-4b2c-be11-825498b7ee98,False,True
False,False,Riverside pub with Mon 7.30pm quiz,False,False,True,True,False,False,False,afd355ac-6e0e-4a67-8e2d-18769b909abb,True,False,068a1041-6b70-4d11-86a9-5c0d63603a98,False,False
False,False,Thur 8pm quiz. Riverside pub,False,False,True,False,False,False,False,039eff8c-6227-49b2-be8a-36126274addf,True,False,aec9860e-a4d0-438d-b28f-7ed5b25142ec,True,True
False,False,Traditional pub,False,False,True,False,False,False,False,e5a2d84a-ce35-4087-9faa-ab8ebf3549f0,False,False,67c1391a-625b-4518-90a7-ea13b4090168,False,False
False,False,Riverside pub,False,False,False,False,False,False,False,43e5dbec-ad39-4c6c-95bd-68967a88d04a,False,False,a80172a1-3510-4a87-a28c-0fa1d0312d3d,False,False
False,False,Mon 7.30pm quiz. Tue board games. Wed 7pm live folk music,True,False,False,False,False,True,False,31578bef-e1d2-4852-a548-beda55ab792c,True,False,1542bd03-ebb3-445f-9a27-4f46e3940423,False,True
True,False,Traditional pub,False,False,True,False,False,False,False,f8912654-fd42-472b-ab2c-efdf4522b44f,False,False,a8f1b583-2bef-4042-acd4-2fbb0986491c,False,True
False,False,"Fri/Sun live music, Closed Mon-Wed",False,False,False,False,False,True,False,030c2476-0498-4cdf-8368-5a55a1e8f902,False,False,21df1f0a-90ae-4eed-b40b-5f2f1d8ddd6e,False,True
False,False,Mon/Tue closed,False,False,False,False,False,False,False,569209fe-7b87-4d11-8d24-3525d6b8e560,False,False,ed962663-63ca-4eec-9fc0-fc4b347cdfdb,False,False
False,False,Late night bar,False,False,False,False,True,False,False,55160e29-789d-4ec1-ae2c-07ae7dd30194,False,False,08a74d70-70c7-4891-9467-a9e49333b5d9,False,False
False,False,Riverside bar,False,False,False,False,False,False,False,35562c4e-3c2f-4a4f-add6-e8c7f407bcf9,False,False,5380a03a-461a-4d5d-a08b-47917625696e,True,False
False,False,Thu-Sat: music,False,False,True,True,False,True,False,753df00b-babe-4873-a8f2-8f4cd8e02749,False,False,ee916ffa-cdb2-4a5b-b544-834787f7f479,True,True
False,False,Table tennis and table football. Closed Sun-Tue,True,False,False,False,False,False,False,c0120f51-ab4c-476d-bd91-4d5f246e9074,False,False,0c89e7a8-bba1-42bc-b984-03ae1ffd6a4b,False,False
False,False,Sat live music. Outdoor seating,False,False,False,False,False,True,False,d4ea95cf-e3b8-488f-b3c5-160b4cd5d974,False,False,40701601-ec9b-491a-9fd2-7280a1499dec,True,False
False,False,Table football. Karaoke hire. Outdoor seating,True,False,False,False,False,False,False,c898bd8c-d5b4-4bb5-819b-d80378ecbd70,False,False,84624c9d-d032-492c-9f24-7358550e7ae8,False,False
False,False,Wed quiz night,False,False,False,False,False,False,False,24f5f284-5c7b-41cf-bcec-56e7db601464,True,False,d0d19189-0818-43b0-9960-21ff3a2bb0d3,True,False
False,False,Outside seating. Thurs pub quiz or karaoke,False,False,False,False,True,False,False,915508e0-ea3d-4082-9142-7b178298dded,True,False,d465cf78-907d-4683-9da2-16f1861df2df,True,False
False,False,Jazz on Wed/Thur 9.30pm,False,False,False,False,True,True,False,d324bef0-4d75-438b-8a2a-9be977c67942,False,False,b7996a0b-a23d-45e6-a35d-d7341bb1ca83,False,False
False,False,Outdoor seating,False,False,False,False,False,False,False,4d03fd58-b12d-4800-a087-dfbf347e2625,False,False,1025f7d3-bbd1-47a8-8f6e-582c68ee768e,False,True
False,False,Steak restaurant,False,False,False,False,False,False,False,4910bad5-cc2a-488c-a645-fb92c3273982,False,False,4c9b84d4-6fb3-4d43-bf4d-1a21f85f64c8,False,False
False,False,Classic pub,False,False,False,False,False,False,False,cb9c11de-61f1-4583-a8eb-4b7a9d89f912,False,False,009b2478-ee0a-4afb-ba7e-dff45ef52b56,False,True
False,False,Shuffleboard,True,False,False,False,False,False,False,49e0632f-b944-4e35-a03d-b97b132e9b0f,False,False,92d91752-257b-498f-8a59-6b81dc7551b3,False,False
False,False,Outdoor seating. Closed Sunday.,False,False,False,False,False,False,False,0070a010-95c5-494b-878f-47bcae4be933,False,False,29ea2c43-8471-4313-a5d5-63d812fb8cf2,False,False
False,False,Traditional pub,False,False,False,False,False,False,False,be8eb9ff-1018-4efd-8d78-984e50ed2365,False,False,1697c2b1-bb52-4dff-9e96-3f030ae3a6ba,True,False
True,False,Wed/Sun jazz,False,False,True,False,True,True,False,dc337edd-d2e4-4886-89e7-a34ab1892ab9,False,False,0cce7a95-1e69-4911-b228-fb0eab9a70b7,True,False
True,False,Outdoor seating,False,False,False,False,False,False,False,6837ba08-86b6-425e-9056-45c7ae80b59c,False,False,5264f027-a528-4b29-806d-7636a832a867,False,True
False,False,Shisha bar,False,False,False,False,False,False,False,62d723d6-d338-406e-a1fa-cca2747ba338,False,False,81851372-a87b-4ab5-b665-97a8cb5161e8,False,False
False,False,Taproom with some live music. Sun-Tue closed,False,False,False,False,False,True,False,ee6111f6-779e-4e3a-b6f8-bbf26d0d53c2,False,False,77827add-c3bd-46c3-acd2-f483f0165f55,False,False
False,False,Beer mile,False,False,False,False,False,False,False,882c968d-b5a1-4877-8e4f-4845ffb59ee7,False,False,cbf87891-0006-4a82-a646-525be678185a,False,False
False,False,Riverside pub. Tue quiz,False,False,True,False,False,False,False,3c5d3d3d-05d0-415e-8b19-9229f77932b1,True,False,4d4a6102-fd13-4721-9a2e-b8737bdaa619,False,True
False,False,Thur 7pm quiz,False,False,True,False,False,False,False,cd2b49a2-048e-4ce7-abeb-df570f2320ec,True,False,318385da-946a-4053-88f7-5d537cb641c2,True,False
True,False,Fri live music,False,False,False,True,False,True,False,6f052687-67ef-4ad9-8c6d-fe45670e166f,False,False,fae4bdae-6224-4b3e-be6a-a60dc675d5ea,True,True
False,False,Riverside pub with Mon 8pm quiz,False,False,False,True,False,False,False,5c79ee71-6991-4aee-8e50-904de5486a4b,True,False,6d66415a-2578-4f27-8c30-ae997a93a459,True,False
False,False,0,False,False,False,False,False,False,False,da4e463a-461e-4c5a-acbe-6d72ecac2119,False,False,a294583c-eb08-48fe-a49e-1854584bf179,False,False
False,False,0,False,False,False,False,False,False,False,5f811181-8213-427d-ae8a-8da9bc3beb48,False,False,4e1c79d6-76d4-4db5-a3c7-c58f033740e4,False,False
False,False,Distillery tours,True,False,False,False,False,False,False,2697bc03-5d16-4a51-a27f-66ff6a87b344,False,False,39693bbb-411d-4e60-8605-6006cf25b145,False,False
False,False,Tue quiz. Sun music. Outdoor seating,False,False,False,False,False,True,False,0f955e0b-e77a-4a59-8c8d-3297abca1313,True,False,aec61862-8f01-42f9-aa33-74ebeba6a995,True,False
False,False,Classic pub,False,False,False,False,False,False,False,6b057b63-eb50-45f9-92cf-e8be7e1a1933,False,False,c875a108-f723-4c7c-a091-8adc02b30195,True,False
False,False,Brewery tours. Mon-Wed closed,True,False,True,False,False,False,False,c5750a08-a2e0-4957-9628-b7425700ea90,False,False,de1a8188-7bc3-49b4-9c09-4ab25b160146,False,False
False,False,Tue 7.30pm quiz. Fri/Sat DJs. Outdoor seating.,False,False,False,False,True,False,False,d015539a-55fe-480f-b96d-156382cf87b5,True,False,c6202f12-0c2f-4037-9ff4-d5a489ba5009,True,False
True,False,Cocktail masterclass,True,False,False,False,True,False,False,6ac5780f-598c-48e6-9684-b2504c81312f,False,False,97f91c1c-0dee-4455-9611-95b93e54dea9,False,False
False,False,Traditional pub,False,False,False,False,False,False,False,08d5404b-ae5c-4e66-b7d3-b3b50958895e,False,False,65b45a0e-9fed-42e4-8702-d8ee747090b8,True,False
False,False,Thur 7.30pm quiz,False,False,True,False,False,False,False,144c41db-e6f0-4b3f-b6d1-5b6b5b2e5fcb,True,False,ae92dac0-3a58-42fc-bf07-1cba0767a8ca,True,False
False,True,Traditional pub,False,False,False,False,True,False,True,2e161f42-7d5a-4ff5-80c9-daa6f53f61c8,False,False,348c2102-ecc0-4fc8-b079-b5c225f7f68a,False,False
False,False,Quirky Norwegian decor. Tue 8pm quiz. Board games,False,False,True,False,True,False,False,f6d03468-da16-4961-b622-f907e1958ded,True,False,0ae90bd1-be8c-4dbe-aa3e-6c11d87f606e,True,True
False,False,Traditional pub,False,False,False,False,True,False,False,dabc295c-96f2-44fc-afe0-7b30338e8714,False,False,de877bfa-5b25-4228-8761-d6692cd15bc2,False,False
False,False,1st Tue quiz,False,False,False,False,False,False,False,3058f233-ea9e-4eb7-98cb-68dda69d344d,True,False,4ba0e7fd-6ba6-4e06-9b4e-fb21b60379bb,True,False
False,False,Modern pub,False,False,True,False,False,False,False,99261dfa-fd36-4e85-b640-86efcd35aa8a,False,False,7fb371ee-c844-4815-bce8-f50e37e792dc,True,False
False,False,Tue 8pm quiz. 2nd Thur drag bingo. Outdoor seating,True,False,False,False,False,False,False,b05dbaeb-9042-4ace-b990-4c50f72a3cfc,True,False,0480a47b-db51-4c6c-893a-f85830c6c82d,False,True
False,False,Mediterranean food,False,False,False,False,False,False,False,9f9c3c5e-8bc4-4f8a-adc1-1465edc723d1,False,False,60f40a7a-242c-4b8d-92b1-eb73cc025081,True,False
False,False,Gastropub,False,False,False,False,True,False,False,38e32595-06fa-4386-831e-d68ce67c21e2,False,False,7856d5e0-9f23-4d77-8bf6-60d9e7cc4e54,True,False
False,False,Traditional pub,False,False,False,False,False,False,False,9f7d5055-61c1-41ab-be5a-3c8740825f72,False,False,9e5ccaae-77f8-4d17-ac2b-8d4489714b44,True,False
False,False,Traditional pub,False,False,True,False,False,False,False,7a07787b-e8a8-45ac-9b8b-700328ccd167,False,False,fbb0e04d-6c12-4293-bd50-b970bdb50b4a,True,False
False,False,Sun 7pm quiz,False,False,True,False,False,False,False,54de95e5-16b1-48a3-b00b-7f53c85a0745,True,False,08d0fc82-0074-40d7-a1ef-5d0c974fc2a6,True,False
False,False,Traditional pub,False,False,True,False,False,False,False,152d53a2-07ed-4b5b-8cc4-ef9ab45c57e3,False,False,cda85126-fc45-41ae-8f5d-3a5290903852,True,False
False,False,Traditional pub,False,False,True,False,False,False,False,542030c6-7749-45ca-8705-44a741296f1e,False,False,5cdb95bd-3782-4313-9dbe-d81e91578177,True,False
False,False,Taproom with outside seating. Closed Sun/Mon,False,False,False,False,False,False,False,038b9ae5-c670-4797-ae52-571c8eea95f1,False,False,e5c94d49-5e79-465b-81bf-130b255b4226,False,False
False,False,Traditional pub,False,False,False,False,False,False,False,059d6c74-dbe3-4b7b-96cf-baa93595976c,False,False,0034fca3-74ea-4430-8f03-e8bd1f4326df,False,False
False,False,Mon 9pm quiz. Conservatory dining with board games,True,False,False,False,False,False,False,376cd451-32f0-4895-8f0e-ce61fb413b6d,True,False,a247ec20-30ba-4d5b-b9d5-131aea485235,False,False
False,False,Wed 7.30pm quiz. Every 2nd Thurs comedy,True,False,False,False,False,False,False,f739b77a-f490-46b9-8809-10b986844d8f,True,False,95217ada-3e24-4a96-b4f6-8bbd17c92406,False,False
False,False,Small pub,False,False,False,False,False,False,False,ecb72215-6284-4876-8d89-b5ba30789ab2,False,False,0dabeff0-165e-45b4-9dff-fd14c7c6b8f3,False,False
False,False,Mon-Wed: comedy,True,False,True,False,False,False,False,7fee2378-ec80-4632-8309-b6dd60094fd8,False,False,524ee63f-5977-4f5a-9d73-c8bf884a3443,True,True
False,False,Tues 7.30pm quiz. Huge dining conservatory,False,False,True,False,False,False,False,a869327b-e950-498e-8e26-2fd0a9bfcf5e,True,False,bafc8603-faa0-46d3-89e2-32bb283fbc4a,True,False
False,False,Classic pub with outdoor seating,False,False,False,False,False,False,False,1ba25292-f62c-49c1-8d27-f6f237d469a0,False,False,1191136c-1229-4750-9ee4-46edfaefbdc3,False,False
False,False,Tuesday 7pm quiz. Sat/Sun dinner DJs,False,False,False,False,False,False,False,7edc3e66-7f68-4a09-a085-5bf2b778831c,True,False,0bae8a41-ed52-483f-87dc-e3ad2af4628d,True,False
