address,area_identity,category,place,pub_deletion,pub_identity,pub_latitude,pub_longitude,pub_name,rank,station_identity,colour
"50 Fleet St, Temple, London EC4Y 1BQ, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,bar,ChIJPwFDxfYFdkgRAvcNOxYsIuQ,False,4347a11b-8162-4127-91f1-d0803fda1741,51.513787714293365,-0.1088517531752586,The Amicable Society of Lazy Ballerinas,4.4,1fb0c041-e7ac-4df4-a197-20518fad1038,
"Whitefriars St, London EC4Y 8JJ, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJPQ11jrIEdkgRZ4CRZBZhjx0,False,dc74df32-e8fe-4cb1-a2a1-60b629c42d03,51.51300109267178,-0.106840431690216,"The Harrow, EC4",4.2,1fb0c041-e7ac-4df4-a197-20518fad1038,
"36 Tudor St, Temple, London EC4Y 0BH, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,bar,ChIJP2Dd_rIEdkgR5EhFfrh_VHc,False,b59144de-3999-46d2-a96c-3a1d91881881,51.5126146624329,-0.1083293929696083,Jamies Tudor Street,4.1,1fb0c041-e7ac-4df4-a197-20518fad1038,
"8 Bride Ct, London EC4Y 8DU, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJ7doZQ60EdkgRgm1WqQV1F9w,False,1bd7ea2f-6a0a-455b-b5de-2ae14ae91e4f,51.51385010094402,-0.1048408448696136,Black Parrot,4.9,1fb0c041-e7ac-4df4-a197-20518fad1038,
"2-3 New Bridge St, London EC4V 6AA, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJIVhrQa0EdkgR4z3hHwV8gPk,False,9d327920-d908-49cc-8871-637da4ff2e3b,51.51390184632858,-0.1046175509691238,Albion,4.1,1fb0c041-e7ac-4df4-a197-20518fad1038,
"99 Fleet St, London EC4Y 1DE, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJec7aRK0EdkgRgcDDii3chL4,False,4053393b-0400-40e8-9389-d2961bca03ae,51.51409213530179,-0.1049303635954856,Punch Tavern,4.3,1fb0c041-e7ac-4df4-a197-20518fad1038,
"26 Bride Ln, London EC4Y 8DT, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJbQVkW60EdkgRdYJrwKyiyHA,False,99a6aa11-7e8b-45ac-9bdb-662a83661877,51.51401785592877,-0.1050068065524101,"The Crown and Sugarloaf, Fleet Street",4.4,1fb0c041-e7ac-4df4-a197-20518fad1038,
"95 Fleet St, Greater, London EC4Y 1DH, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJK2E2Wa0EdkgRHV2mRlhgRRE,False,bc5e99b5-d4a1-4dbe-a670-0d7123190266,51.514093595850056,-0.1051754504442215,The Old Bell Tavern,4.4,1fb0c041-e7ac-4df4-a197-20518fad1038,
"94 Fleet St, London EC4Y 1DH, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,other,ChIJuSjoFtUFdkgRucSA6JIcw9A,False,db50bd50-bed4-4a7f-914c-c5934baf4a5c,51.51405332643099,-0.105283074080944,AMISON KISOK | Alcohol Delivery In London | 24 Hours Off License Drinks Delivery | Wine Beer Champagne,4.2,1fb0c041-e7ac-4df4-a197-20518fad1038,
"22-24 Bride Ln, London EC4Y 8DT, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJOXi8XK0EdkgRMjMEM_EXcCw,False,d73615f7-482b-411c-9dfe-a2d0ae7010b9,51.51391958162832,-0.1050638034939765,City of London Distillery & Bar,4.7,1fb0c041-e7ac-4df4-a197-20518fad1038,
"1 St. Bride's Passage, London EC4Y 8EJ, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,restaurant,ChIJDbyTYa0EdkgRN72A4qL8dRk,False,3650bf18-28d9-4ddb-b44f-76f03487a903,51.513584278969326,-0.1053092256188392,Humble Grape Fleet Street,4.4,1fb0c041-e7ac-4df4-a197-20518fad1038,
"194 Fleet St, London EC4A 2LT, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,bar,ChIJU2tLX7MEdkgRfnpop4S_WI8,False,95e1c282-550d-4baa-b466-0f6e51cc1d97,51.5138680449147,-0.1114695891737937,The Old Bank of England,4.4,a9dd3bb6-f448-4315-b4b9-be59803228f3,
"2 Fleet St, Temple, London EC4A 2LT, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,bar,ChIJeYx2oLQEdkgRk3a91XlKg6w,False,8647af6a-cf21-4f8a-8bfa-16354930fff6,51.51362830453699,-0.111706294119358,Devil Tavern,3.0,a9dd3bb6-f448-4315-b4b9-be59803228f3,
"46 Essex St, Temple, London WC2R 3JF, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,bar,ChIJi3xcjbQEdkgREDj2dXjcItI,False,896f390c-5f59-45d7-9d03-79ecbe019345,51.5129293153807,-0.1130296289920806,Temple Brew House,4.4,a9dd3bb6-f448-4315-b4b9-be59803228f3,
"40 Essex St, Temple, London WC2R 3JE, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,bar,ChIJqSh9jLQEdkgRD-a4ra7Lg18,False,29c99819-d668-4174-b224-70a050cfe822,51.51272566756712,-0.1127895712852478,The Edgar Wallace,4.3,a9dd3bb6-f448-4315-b4b9-be59803228f3,
"20 Devereux Ct, Temple, London WC2R 3JJ, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,bar,ChIJJa2CjbQEdkgRFVqxsGTZcwk,False,388f8576-1efe-4adf-8d24-22796e4714ed,51.51280224425956,-0.1125065982341766,The Devereux,4.4,a9dd3bb6-f448-4315-b4b9-be59803228f3,
"Cheshire Cheese, 5 Little Essex St, Temple, London WC2R 3LD, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,restaurant,ChIJTTF-9LQEdkgRWGrPQTEYB2w,False,a873f64a-7c10-4467-85fd-8a2da9089f15,51.5124400165896,-0.1132113486528396,The Cheshire Cheese,4.3,a9dd3bb6-f448-4315-b4b9-be59803228f3,
"1 Milford Ln, Temple, London WC2R 3LL, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,bar,ChIJKWN58bQEdkgRryuK8sF7Rsc,False,9de235c6-7132-4fac-8c4c-5b7dc9bab383,51.51282770024327,-0.1133649051189422,Simmons Bar | Temple,4.8,a9dd3bb6-f448-4315-b4b9-be59803228f3,
"Middle Temple Ln, Temple, London EC4Y 9BT, UK",31e94930-b83f-4fed-914f-23c75fb14cae,bar,ChIJwc09iNIFdkgRSfY-lin4CU4,False,8c8070ec-b8f4-4423-a339-4be104181daf,51.511873091119504,-0.110914371907711,The Garden Room,4.6,a9dd3bb6-f448-4315-b4b9-be59803228f3,
"115 Chancery Ln, London WC2A 1PP, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,restaurant,ChIJoc5EqLQEdkgRmPCb_twXF3E,False,250497de-fcd2-497d-8a0e-52d9d1d8f94b,51.514565350486095,-0.1114840060472488,Baranis,4.2,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,
"Chancery Ln, London WC2A 1PL, UK",87fbc59f-9c44-4e78-b4b5-000ef3b4d559,bar,ChIJabmrqrQEdkgRMFzp4tV3SKo,False,099343ec-9fe5-479f-b37e-8ea31df893cb,51.51495176417738,-0.1115161925554275,Six Clerks Bar,4.2,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,
"1 Fleet Pl, London EC4M 7RA, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJAQBAw1IbdkgRhxd8ILHuZp4,False,3c46fca0-48d5-4ef8-9d74-0d9077065937,51.51636510901173,-0.1035929471254348,"The Conductor, Farringdon",4.1,1fb0c041-e7ac-4df4-a197-20518fad1038,
"343 Cambridge Heath Rd, London E2 9LJ, UK",031970b0-c0f6-450a-8515-4129c30f3302,bar,ChIJf9GjdNscdkgRPi-9Fxb6iDo,False,aca28870-afba-41f8-afd4-c3d7c88d0250,51.5294983136078,-0.0561671331524848,Satan's Whiskers,4.7,ff9f143a-4b17-424b-a8fc-1730006f68ef,
"339 Cambridge Heath Rd, Bethnal Green, London E2 9LH, UK",031970b0-c0f6-450a-8515-4129c30f3302,bar,ChIJvyvPBtscdkgRcJWSVa39CLY,False,6d3dbce8-42ed-4b3b-b04d-b0b154d4c023,51.52936106830106,-0.0560279935598373,The Dundee Arms,4.2,ff9f143a-4b17-424b-a8fc-1730006f68ef,
"251 Paradise Row, London E2 9LE, UK",031970b0-c0f6-450a-8515-4129c30f3302,bar,ChIJh_t_BdscdkgRoCe-nnSpPuU,False,1e0041c6-ae4d-47e4-b8cd-863b69a1f43d,51.5283703034331,-0.0562268123030662,Mother Kelly’s Bethnal Green,4.5,ff9f143a-4b17-424b-a8fc-1730006f68ef,
"360 Victoria Park Rd, London E9 7BX, UK",bfd8e41d-0402-4aa5-9bdb-4382e3ec894e,bar,ChIJkYItVzcddkgRZdpcdl0r5g8,False,b7ce9a13-ccc9-42e7-9cd4-a30f71b84b72,51.54158991974359,-0.0377678498625755,The People's Park Tavern,4.0,6f9943a0-e2b0-47f8-9e42-b1577d54cc22,
"45 Langthorne Rd, London E11 4HL, UK",3738367d-e50c-45bb-b380-6a2c3b13572a,bar,ChIJbdkZ_X8ddkgRxtWyqp7JP6c,False,4e6025f9-81e6-49bd-89fe-98d8b02f4c02,51.55653924399727,-0.0001203641295433,The Birkbeck Tavern,4.3,a8cd320a-74ce-4625-82eb-d0bfe6807e25,
"184 George Ln, London E18 1AY, UK",dbd74f8b-e5a6-480d-8654-f76796982e46,restaurant,ChIJAbbtCTan2EcR1cHp-3u1R4s,False,2f70e549-a75b-4a4c-8535-711d1e9dddbb,51.594491440997466,0.0240460038185119,Slug & Lettuce - South Woodford,4.2,0d7ece95-12ba-4d80-9c98-db7057406646,
"186-188 George Ln, London E18 1AY, UK",dbd74f8b-e5a6-480d-8654-f76796982e46,bar,ChIJAbbtCTan2EcRwrKLmaACj9U,False,ea6d91ad-4158-43dc-b49d-946c56b4c397,51.59456288142129,0.023953802883625,Lizard Lounge Cocktails & Kitchen,4.1,0d7ece95-12ba-4d80-9c98-db7057406646,
"186-188 George Ln, London E18 1AY, UK",dbd74f8b-e5a6-480d-8654-f76796982e46,bar,ChIJEevjd3un2EcRWpwHwdJG28A,False,18221acd-7f3f-4006-8aa6-f3c8341a5bf5,51.59446436442263,0.0237740948796272,Ohana’s Bar,5.0,0d7ece95-12ba-4d80-9c98-db7057406646,
"70 High Rd, London E18 2QL, UK",dbd74f8b-e5a6-480d-8654-f76796982e46,bar,ChIJ0-VfEUqn2EcR1cYn_QWHFLY,False,716731ef-5493-4ab4-b913-9fc8db20b100,51.5947497090539,0.0225379317998886,George Woodford,4.2,0d7ece95-12ba-4d80-9c98-db7057406646,
"15 The Broadway, Woodford, Woodford Green IG8 0HL, UK",dbd74f8b-e5a6-480d-8654-f76796982e46,bar,ChIJz1mcvc-g2EcR9uwnoK9k9lg,False,e644a849-ec07-4273-8277-4c92e91fa3fe,51.608215520166496,0.0333365052938461,Seasons Bar and Function Room Woodford,4.5,7fbbdffe-72a9-4b0b-be33-d7f895718a15,
"Friday Hill, London E4 6EL, UK",dbd74f8b-e5a6-480d-8654-f76796982e46,bar,ChIJY8gAApmg2EcRNgKfLQpAgBI,False,672df16e-112c-4aa3-8a2b-f13ee747b74b,51.62289587069388,0.0085166841745376,The Dove,4.1,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,
"Queen Elizabeth, 95 Forest Side, London E4 6BA, UK",dbd74f8b-e5a6-480d-8654-f76796982e46,bar,ChIJQ3g5mpGg2EcRVvyhu3WourA,False,825524ea-dd27-4689-8dcb-47d58ecd4d90,51.63025736641266,0.0158039107918739,Queen Elizabeth,4.0,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,
"Old Church Rd, London E4 6RB, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJOwaZeTwedkgRspXU3WkBd9k,False,616f6f96-e76e-4747-9b18-36fd16b0e569,51.62516903089678,-0.015285238623619,Greene Man,4.1,2dfde4bf-bc19-40dd-bb3f-3a2e57d9e4b6,
"2B Kings Head Hl, London E4 7EA, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJycFQaSgedkgR3_481dw63wY,False,fce2a4c1-3f86-4c99-a1cd-ffcca2855e9c,51.63182862432507,-0.0018959864974021,Kings Head Chingford,4.1,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,
"219 Kings Head Hl, London E4 7PP, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,restaurant,ChIJkVk_Fy4edkgRw2dXD8S4204,False,efe26caf-d511-4d71-a7ee-2b6d0bb3b139,51.63505442313596,-0.0110614299774169,Royal Oak,4.3,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,
"Morson Rd, Enfield EN3 4TJ, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,other,ChIJq6qqqrUfdkgRmkNUdwvwsSQ,False,dc760f0f-00b9-464a-906c-6f618b4ac929,51.6401164731929,-0.0318934768438339,"Camden Town Brewery, Enfield",4.4,2ec74c86-7a67-4710-99eb-fe75b3ff1af0,
"102 E Duck Lees Ln, Enfield EN3 7SP, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,other,ChIJByBbiGofdkgRPBxhNXuZd5Y,False,c4cd69a2-437b-4da2-a2b1-7bfe5fb87b3e,51.64544030698373,-0.0298191234469413,Beavertown Brewery - Enfield,4.4,2ec74c86-7a67-4710-99eb-fe75b3ff1af0,
"1st floor, 134-138 Station Rd, London E4 6AN, UK",dbd74f8b-e5a6-480d-8654-f76796982e46,bar,ChIJe38yFxGh2EcRdkMRg33cohE,False,c805093f-4fea-4724-80b5-50c9a6c48d83,51.633639977827706,0.0094376876950263,Rusty Bike Pub Chingford,4.4,89d0be45-fb9e-4d2c-a744-2c48be22cf8b,
"250-252 Chingford Mount Rd, London E4 8JL, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJPRrxmBYedkgRZhl0Hpt6wnk,False,50f5c355-6ab7-4781-ab65-4aaa73f9545c,51.616381733703264,-0.0171741843223571,The Kings Ford - JD Wetherspoon,3.9,2dfde4bf-bc19-40dd-bb3f-3a2e57d9e4b6,
"11 Hall Ln, Chingford Mount, London E4 8HH, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJwxFvOhQedkgRlA2hLrFNC98,False,7d8c2439-e885-4b3a-ab43-40651b94bf73,51.61686429443666,-0.0186550989747047,Wishing Well Chingford,4.5,2dfde4bf-bc19-40dd-bb3f-3a2e57d9e4b6,
"221-223 Chingford Mount Rd, London E4 8LP, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJB8DOqRYedkgR0EBGBHPyoZ8,False,8c2866ff-54bf-49eb-9f1d-2c90145f3dcd,51.61533582086961,-0.0176781043410301,RnR Lounge,4.0,2dfde4bf-bc19-40dd-bb3f-3a2e57d9e4b6,
"200 Hall Ln, London E4 8EY, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJycXUxWsedkgRKR0ByHqB188,False,9499e221-3f3d-46a6-940f-45a46bb0be6f,51.6174284551386,-0.0279388949275016,Old Hall Tavern,4.3,3d3b9ddf-0601-4195-bca8-31d7ac84cd2f,
"222 Chingford Rd, London E17 5AL, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJPYphY-IddkgRVGeSV-IRoOQ,False,cf671976-f1c9-44f1-a1eb-adca500e8a2f,51.59773551440182,-0.0151615217328071,The Dog & Duck,4.3,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,
"53 Hoe St, London E17 4SA, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJ52G0Y-gddkgRBDmAqXB5rQI,False,30c6b140-6654-4068-8a92-249d42120e3c,51.58777762255942,-0.0206265226006507,Ye Olde Rose & Crown,4.4,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,
"145 High St, London E17 7BX, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJ2wYPfY0ddkgRKO2pCOarZ1E,False,cf482131-ed06-4bd1-b621-7ee5465472a8,51.58342410839126,-0.0265592336654663,The Chequers,4.2,00dd636a-ffa6-4502-a416-3dd01709579e,
"264 Hoe St, London E17 3AX, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJZQVrZ-kddkgRxjCtgc2XPWA,False,f7fad95d-c4d8-46e0-8ede-6f4f66b65e38,51.58336744204405,-0.0190410017967224,Goose Walthamstow,4.0,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,
"31 Orford Rd, London E17 9NL, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJjzYS-O0ddkgRIvkzXxyMp8w,False,125890da-c210-44f6-ba5c-a9c7b93415a5,51.5827261907346,-0.0118701159954071,The Village Pub,4.3,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,
"57 Orford Rd, London E17 9NJ, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJpcUeV1IddkgRIJ9N23HEWKQ,False,b0ac9207-6c45-4be0-920d-67d6e74facc4,51.58242472865857,-0.0129594281315803,Bargo,4.6,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,
"42 Orford Rd, London E17 9NJ, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,restaurant,ChIJM-PDxu0ddkgR-wFcB8X9cbw,False,3f026b32-02d0-46b7-866e-e5004c84161b,51.58236764439134,-0.013587400317192,Queens Arms,4.2,4cb5aabd-df77-44d4-9f6a-e0452b6f00fa,
"Unit 2, Ravenswood Industrial Estate, Shernhall St, London E17 9HQ, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJMQrge_EddkgRqyI0nKRj2ag,False,d276cc3c-969e-4e76-9086-83cace2eed70,51.58379368790757,-0.0084449350833892,Pillars Brewery- East London Lager,4.6,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,
"Unit 18, Ravenswood Industrial Estate, Shernhall St, London E17 9HQ, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJE06Ze_EddkgRe_fFg9Q5k-c,False,eac08fab-d4e8-47ff-b5d6-5aa740240651,51.583827854069575,-0.0082223117351531,Mother's Ruin Gin Palace,4.7,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,
"32 Ravenswood Rd, London E17 9LY, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJx6PNfPEddkgRUBsOgodQCGM,False,15707356-0832-4819-b85e-283b28e3447b,51.58358369044519,-0.0081230700016021,The Blitz Venue Studio 12,5.0,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,
"Unit 4, Ravenswood Industrial Estate, Shernhall St, London E17 9HQ, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJhVp3wKUddkgRNpFmkSr-xuw,False,99132756-be04-4b4c-b355-ed7f666ad8bb,51.58391993591485,-0.0085294246673583,The Real Al Company & Taproom,4.8,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,
"Shernhall St, London E17 9HQ, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJD-A_ePEddkgRzRPECZzZ6nc,False,5449709f-e19c-4b95-98c5-29e0b7dc23af,51.58396285182426,-0.0087319314479827,The Wild Card Brewery Barrel Store,4.6,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,
"112 Wood St, London E17 3HX, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJtYx2XfcddkgRCxpB9F-6-4I,False,3806f570-5683-483f-ad4d-d51c1b3f5e43,51.58809342255701,-0.0042496249079704,The Duke E17,4.1,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,
"The Georgian Village, 100A Wood St, London E17 3HX, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJCaLz4HtKCkYRuXjQQdwuw7k,False,be5a9277-c972-4124-9e5c-a68460086e4e,51.58855128699269,-0.004444420337677,"CLANDESTINO, the That's So PaPo's Speakeasy",4.9,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,
"128 Wood St, London E17 3HX, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJtYx2XfcddkgRgz_zzAm06V0,False,ed9eb921-5370-4a3d-b0a2-ca000839d270,51.58758014228973,-0.0038466230034828,The Flowerpot Walthamstow,4.4,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,
"The Flower Pot Pub, 128 Wood St, London E17 3HX, UK",be3be431-d8c0-4327-83e7-4718f2d97d97,bar,ChIJIYZX_8wddkgRWkXmDoVNLDI,False,401f5ab6-9d5a-4672-93ba-a161f5c1ac72,51.58755972761372,-0.0038707628846168,two chefs kitchen,5.0,cf3f6f99-3fcb-41c9-a73d-cbe05a277817,
"84 Upper Clapton Rd, London E5 9JP, UK",ad43afd8-c0fb-4f48-a782-4d62270ca145,bar,ChIJM2sgPFccdkgRIUjfW5OFgF0,False,02d1aa16-9a0f-44ec-bf5e-cefe6a829ada,51.56223013369909,-0.0572879612445831,The Crooked Billet,4.4,debe8a35-cd92-41a3-b1c7-e77954bb269a,
"The Royal Sovereign, 64 Northwold Rd, London E5 8RL, UK",ad43afd8-c0fb-4f48-a782-4d62270ca145,bar,ChIJD3iO3VscdkgRlMjXo7NZwzs,False,69253ae4-512f-403b-b687-da949ad4cb33,51.56271597953667,-0.0631948560476303,Royal Sovereign,4.5,debe8a35-cd92-41a3-b1c7-e77954bb269a,
"19 Lower Clapton Rd, Lower Clapton, London E5 0NS, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,bar,ChIJjZ11crAddkgRwc47Z0y155o,False,19f8b2e5-c323-4c03-a07e-f3675c4160e2,51.55079635571132,-0.0531644001603126,The Square,4.5,1a603278-e551-40dd-8188-70a81cc26f73,
"185 Nursery Rd, London E9 6PB, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,bar,ChIJT2_-ufwcdkgR5tyUtmTQo_A,False,19ed5621-3bee-4504-b555-aa6c2bb5c9a1,51.54725411561579,-0.0517354533076286,Deviant & Dandy Brewery,4.3,1a603278-e551-40dd-8188-70a81cc26f73,
"17 Bohemia Pl, London E9 6PB, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,bar,ChIJywGJqfQddkgRpJea-TZ_IZo,False,aca8fbe2-c7f5-41c4-a87c-dbeb5ac8954a,51.54738463506516,-0.0523936003446579,Hackney Church Brew Co.,4.5,1a603278-e551-40dd-8188-70a81cc26f73,
"12 Bohemia Pl, Mare St, London E8 1DU, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,bar,ChIJBWpUpCcddkgRsIfCF9--7xc,False,ab61c138-9f3b-44bd-9c8f-a636ee7f4a9d,51.54733626368351,-0.0531499832868576,Agua de Madre,1.0,1a603278-e551-40dd-8188-70a81cc26f73,
"Arch 407 Mentmore Terrace, London E8 3PP, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,bar,ChIJXVfwKxoddkgRE3sbn4r6Uvo,False,93505b18-6fef-474b-81c0-bb7342491279,51.54226699141228,-0.0575397536158561,Plonk Crazy Golf - Hackney,4.4,cc6e0333-78d2-454e-8928-cc3f843da984,
"177 Mare St, London E8 3RH, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,bar,ChIJO_SsYeYcdkgRi74neZHueg4,False,a34c0a55-6349-4ea9-9921-f0fba7c448b3,51.5401556706009,-0.0558972358703613,Helgi's,4.6,cc6e0333-78d2-454e-8928-cc3f843da984,
"207, 1 Westgate St, London E8 3RL, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,bar,ChIJC4E83OccdkgRFhGsNovac_k,False,79f92411-242e-40aa-b430-fa3c414c3e67,51.53773727988406,-0.0579233095049858,Night Tales Loft,4.2,cc6e0333-78d2-454e-8928-cc3f843da984,
"8 Netil Ln, London E8 3RL, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,restaurant,ChIJMzSu3OccdkgRn1QHuKCiQgU,False,a5f4340c-fa2d-4fc6-b533-141880bdfd17,51.53761340610569,-0.0579920411109924,Forest Road Brewing Co. - Taproom & Bar,4.5,cc6e0333-78d2-454e-8928-cc3f843da984,
"355 Westgate St, London E8 3RL, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,other,ChIJq6re3uccdkgR7pz-2wJH6R8,False,4f51a17b-f76c-4097-82ac-80c762ab9be2,51.5376417678086,-0.0585315003991127,Forest Road Brewing Co Ltd,4.9,cc6e0333-78d2-454e-8928-cc3f843da984,
"63-65 Broadway Market, London E8 4PH, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,bar,ChIJWbJtSugcdkgRqWM4AyPpTcw,False,08411e08-66de-4917-942d-09f75bcc299d,51.53735523037963,-0.0613706186413764,Off Broadway,4.4,cc6e0333-78d2-454e-8928-cc3f843da984,
"24-28 Broadway Market, London E8 4QJ, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,restaurant,ChIJRyNnMugcdkgRrUqql3TicnY,False,23e53a90-302e-4637-9f1b-a2da81c7ea65,51.53634107359096,-0.0616918131709098,The Dove,4.3,cc6e0333-78d2-454e-8928-cc3f843da984,
"112 Pritchard's Rd, Cambridge Heath, London E2 9AP, UK",16240ef3-d2e9-4d02-bd79-fabaf2147ff3,bar,ChIJLeypbsIcdkgRHoBW2xxj5Ks,False,f0326702-4705-44b4-ac59-ea94bb2fefee,51.53513398275697,-0.0624760240316391,The Perseverance,4.0,54fe26e3-fea8-457d-89e4-bc9be6c26a42,
"292 St John St, London EC1V 4PA, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJo-OQyMYbdkgR4wiacZNI-pI,False,2a0d15e4-8b07-4cc2-928a-14f417877ea9,51.52814670046404,-0.1046410202980041,Dame Alice Owen,4.6,d2878413-cc97-4454-984d-bb72e04c8bcc,
"156 Clerkenwell Rd, London EC1R 5DU, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJ58bHxE4bdkgR5YJAUb7vwdk,False,58768f94-b60f-49b8-a136-b6442f9a7db1,51.52212068751436,-0.1106404513120651,The Clerk & Well,4.3,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,
"13 Eyre St Hill, London EC1R 5ET, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,restaurant,ChIJeVe83k4bdkgRjMh8CSSGOEs,False,299bdbfe-1c66-45ad-beb8-26938b81ba7d,51.5225892298516,-0.1104386150836944,The Gunmakers,4.6,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,
"26-28 Ray St, London EC1R 3DJ, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJ754nA08bdkgREdEAgaHt2ak,False,bb1dfeca-f822-49b1-b2dd-ae6eb6315665,51.52302272109553,-0.1093238219618797,The Coach,4.3,d6281a4d-bb07-4586-84b6-c4eab9b52dc4,
"28 Farringdon Ln, London EC1R 3AU, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJ7eCky08bdkgRZfoerPl701g,False,512376bd-f3a5-4d70-b76e-bed3361da28b,51.523027727707536,-0.1070338860154151,The City Pride,4.4,86863791-1cbc-4743-8fc1-daed77eb8128,
"29 Clerkenwell Grn, London EC1R 0DU, UK",87b4b121-bf17-44e7-805a-a860f9ee4b33,bar,ChIJjfvs1E8bdkgRziLLmORy1VI,False,ac7c2dee-876c-4904-9ce6-afe3290198c2,51.52274881685784,-0.1064032316207885,The Green,4.2,86863791-1cbc-4743-8fc1-daed77eb8128,
